CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY
09/12/13,10.45,62,2053,2
9/13/13,14,102,1070,0
9/13/13,10.97,34,2051,2
9/13/13,10.12,24,2052,2
9/13/13,10.45,56,2053,2
9/14/13,14,72,1070,0
9/14/13,10.97,28,2051,2
9/14/13,10.12,24,2052,2
9/14/13,10.45,42,2053,2
9/15/13,14,64,1070,0
9/15/13,10.97,30,2051,2
9/15/13,10.12,22,2052,2
9/15/13,10.45,38,2053,2
9/16/13,14,104,1070,0
9/16/13,10.97,38,2051,2
9/16/13,10.12,26,2052,2
9/16/13,10.45,58,2053,2
9/17/13,14,102,1070,0
9/17/13,10.97,40,2051,2
9/17/13,10.12,30,2052,2
9/17/13,10.45,62,2053,2
9/18/13,14,96,1070,0
9/18/13,10.97,36,2051,2
9/18/13,10.12,28,2052,2
9/18/13,10.45,64,2053,2
9/19/13,14,96,1070,0
9/19/13,10.97,36,2051,2
9/19/13,10.12,24,2052,2
9/19/13,10.45,60,2053,2
9/20/13,14,98,1070,0
9/20/13,10.97,32,2051,2
9/20/13,10.12,24,2052,2
9/20/13,10.45,60,2053,2
9/21/13,14,72,1070,0
9/21/13,10.97,26,2051,2
9/21/13,10.12,24,2052,2
9/21/13,10.45,44,2053,2
9/22/13,14,68,1070,0
9/22/13,10.97,28,2051,2
9/22/13,10.12,20,2052,2
9/22/13,10.45,42,2053,2
9/23/13,14,104,1070,0
9/23/13,10.97,40,2051,2
9/23/13,10.12,30,2052,2
9/23/13,10.45,62,2053,2
9/24/13,14,100,1070,0
9/24/13,10.97,40,2051,2
9/24/13,10.12,28,2052,2
9/24/13,10.45,60,2053,2
9/25/13,14,100,1070,0
9/25/13,10.97,34,2051,2
9/25/13,10.12,24,2052,2
9/25/13,10.45,62,2053,2
9/26/13,14,100,1070,0
9/26/13,10.97,38,2051,2
9/26/13,10.12,26,2052,2
9/26/13,10.45,64,2053,2
9/27/13,14,104,1070,0
9/27/13,10.97,40,2051,2
9/27/13,10.12,28,2052,2
9/27/13,10.45,62,2053,2
9/28/13,14,68,1070,0
9/28/13,10.97,22,2051,2
9/28/13,10.12,20,2052,2
9/28/13,10.45,46,2053,2
9/29/13,14,64,1070,0
9/29/13,10.97,24,2051,2
9/29/13,10.12,16,2052,2
9/29/13,10.45,40,2053,2
9/30/13,14,64,1070,0
9/30/13,10.97,30,2051,2
9/30/13,10.12,24,2052,2
9/30/13,10.45,38,2053,2
10/01/13,14,66,1070,0
10/01/13,10.97,26,2051,2
10/01/13,10.12,20,2052,2
10/01/13,10.45,46,2053,2
10/02/13,14,66,1070,0
10/02/13,10.97,28,2051,2
10/02/13,10.12,16,2052,2
10/02/13,10.45,38,2053,2
10/03/13,14,70,1070,0
10/03/13,10.97,22,2051,2
10/03/13,10.12,24,2052,2
10/03/13,10.45,44,2053,2
10/04/13,14,70,1070,0
10/04/13,10.97,22,2051,2
10/04/13,10.12,16,2052,2
10/04/13,10.45,46,2053,2
10/05/13,14,48,1070,0
10/05/13,10.97,22,2051,2
10/05/13,10.12,18,2052,2
10/05/13,10.45,34,2053,2
10/06/13,14,50,1070,0
10/06/13,10.97,20,2051,2
10/06/13,10.12,18,2052,2
10/06/13,10.45,34,2053,2
10/07/13,14,66,1070,0
10/07/13,10.97,28,2051,2
10/07/13,10.12,22,2052,2
10/07/13,10.45,40,2053,2
10/08/13,14,100,1070,0
10/08/13,10.97,38,2051,2
10/08/13,10.12,22,2052,2
10/08/13,10.45,62,2053,2
10/09/13,14,98,1070,0
10/09/13,10.97,40,2051,2
10/09/13,10.12,26,2052,2
10/09/13,10.45,56,2053,2
10/10/13,14,96,1070,0
10/10/13,10.97,36,2051,2
10/10/13,10.12,22,2052,2
10/10/13,10.45,56,2053,2
10/11/13,14,100,1070,0
10/11/13,10.97,34,2051,2
10/11/13,10.12,22,2052,2
10/11/13,10.45,58,2053,2
10/12/13,14,64,1070,0
10/12/13,10.97,24,2051,2
10/12/13,10.12,24,2052,2
10/12/13,10.45,44,2053,2
10/13/13,14,70,1070,0
10/13/13,10.97,28,2051,2
10/13/13,10.12,24,2052,2
10/13/13,10.45,44,2053,2
10/14/13,14,104,1070,0
10/14/13,10.97,32,2051,2
10/14/13,10.12,26,2052,2
10/14/13,10.45,56,2053,2
10/15/13,14,96,1070,0
10/15/13,10.97,36,2051,2
10/15/13,10.12,22,2052,2
10/15/13,10.45,60,2053,2
10/16/13,14,98,1070,0
10/16/13,10.97,38,2051,2
10/16/13,10.12,22,2052,2
10/16/13,10.45,58,2053,2
10/17/13,14,100,1070,0
10/17/13,10.97,36,2051,2
10/17/13,10.12,28,2052,2
10/17/13,10.45,60,2053,2
10/18/13,14,96,1070,0
10/18/13,10.97,34,2051,2
10/18/13,10.12,30,2052,2
10/18/13,10.45,62,2053,2
10/19/13,14,70,1070,0
10/19/13,10.97,26,2051,2
10/19/13,10.12,20,2052,2
10/19/13,10.45,38,2053,2
10/20/13,14,68,1070,0
10/20/13,10.97,22,2051,2
10/20/13,10.12,22,2052,2
10/20/13,10.45,38,2053,2
10/21/13,14,100,1070,0
10/21/13,10.97,34,2051,2
10/21/13,10.12,26,2052,2
10/21/13,10.45,56,2053,2
10/22/13,14,102,1070,0
10/22/13,10.97,36,2051,2
10/22/13,10.12,28,2052,2
10/22/13,10.45,60,2053,2
10/23/13,14,100,1070,0
10/23/13,10.97,32,2051,2
10/23/13,10.12,28,2052,2
10/23/13,10.45,56,2053,2
10/24/13,14,102,1070,0
10/24/13,10.97,34,2051,2
10/24/13,10.12,28,2052,2
10/24/13,10.45,60,2053,2
10/25/13,14,98,1070,0
10/25/13,10.97,40,2051,2
10/25/13,10.12,24,2052,2
10/25/13,10.45,60,2053,2
10/26/13,14,72,1070,0
10/26/13,10.97,22,2051,2
10/26/13,10.12,16,2052,2
10/26/13,10.45,42,2053,2
10/27/13,14,66,1070,0
10/27/13,10.97,30,2051,2
10/27/13,10.12,16,2052,2
10/27/13,10.45,46,2053,2
10/28/13,14,104,1070,0
10/28/13,10.97,36,2051,2
10/28/13,10.12,30,2052,2
10/28/13,10.45,58,2053,2
10/29/13,14,102,1070,0
10/29/13,10.97,40,2051,2
10/29/13,10.12,24,2052,2
10/29/13,10.45,56,2053,2
10/30/13,14,104,1070,0
10/30/13,10.97,38,2051,2
10/30/13,10.12,24,2052,2
10/30/13,10.45,64,2053,2
10/31/13,14,98,1070,0
10/31/13,10.97,40,2051,2
10/31/13,10.12,30,2052,2
10/31/13,10.45,64,2053,2
11/01/13,14,96,1070,0
11/01/13,10.97,38,2051,2
11/01/13,10.12,28,2052,2
11/01/13,10.45,58,2053,2
11/02/13,14,72,1070,0
11/02/13,10.97,22,2051,2
11/02/13,10.12,18,2052,2
11/02/13,10.45,42,2053,2
11/03/13,14,70,1070,0
11/03/13,10.97,26,2051,2
11/03/13,10.12,18,2052,2
11/03/13,10.45,44,2053,2
11/04/13,14,102,1070,0
11/04/13,10.97,34,2051,2
11/04/13,10.12,24,2052,2
11/04/13,10.45,64,2053,2
11/05/13,14,102,1070,0
11/05/13,10.97,36,2051,2
11/05/13,10.12,28,2052,2
11/05/13,10.45,58,2053,2
11/06/13,14,96,1070,0
11/06/13,10.97,32,2051,2
11/06/13,10.12,28,2052,2
11/06/13,10.45,60,2053,2
11/07/13,14,104,1070,0
11/07/13,10.97,38,2051,2
11/07/13,10.12,22,2052,2
11/07/13,10.45,62,2053,2
11/08/13,14,104,1070,0
11/08/13,10.97,40,2051,2
11/08/13,10.12,26,2052,2
11/08/13,10.45,58,2053,2
11/09/13,14,64,1070,0
11/09/13,10.97,28,2051,2
11/09/13,10.12,22,2052,2
11/09/13,10.45,38,2053,2
11/10/13,14,72,1070,0
11/10/13,10.97,24,2051,2
11/10/13,10.12,22,2052,2
11/10/13,10.45,44,2053,2
11/11/13,14,102,1070,0
11/11/13,10.97,34,2051,2
11/11/13,10.12,30,2052,2
11/11/13,10.45,56,2053,2
11/12/13,14,96,1070,0
11/12/13,10.97,40,2051,2
11/12/13,10.12,24,2052,2
11/12/13,10.45,60,2053,2
11/13/13,14,98,1070,0
11/13/13,10.97,40,2051,2
11/13/13,10.12,26,2052,2
11/13/13,10.45,62,2053,2
11/14/13,14,104,1070,0
11/14/13,10.97,34,2051,2
11/14/13,10.12,28,2052,2
11/14/13,10.45,64,2053,2
11/15/13,14,96,1070,0
11/15/13,10.97,40,2051,2
11/15/13,10.12,26,2052,2
11/15/13,10.45,64,2053,2
11/16/13,14,70,1070,0
11/16/13,10.97,22,2051,2
11/16/13,10.12,16,2052,2
11/16/13,10.45,44,2053,2
11/17/13,14,72,1070,0
11/17/13,10.97,30,2051,2
11/17/13,10.12,20,2052,2
11/17/13,10.45,42,2053,2
11/18/13,14,100,1070,0
11/18/13,10.97,40,2051,2
11/18/13,10.12,28,2052,2
11/18/13,10.45,64,2053,2
11/19/13,14,98,1070,0
11/19/13,10.97,34,2051,2
11/19/13,10.12,28,2052,2
11/19/13,10.45,60,2053,2
11/20/13,14,104,1070,0
11/20/13,10.97,36,2051,2
11/20/13,10.12,30,2052,2
11/20/13,10.45,58,2053,2
11/21/13,14,104,1070,0
11/21/13,10.97,34,2051,2
11/21/13,10.12,28,2052,2
11/21/13,10.45,64,2053,2
11/22/13,14,98,1070,0
11/22/13,10.97,34,2051,2
11/22/13,10.12,30,2052,2
11/22/13,10.45,64,2053,2
11/23/13,14,64,1070,0
11/23/13,10.97,22,2051,2
11/23/13,10.12,24,2052,2
11/23/13,10.45,44,2053,2
11/24/13,14,72,1070,0
11/24/13,10.97,26,2051,2
11/24/13,10.12,16,2052,2
11/24/13,10.45,42,2053,2
11/25/13,14,104,1070,0
11/25/13,10.97,34,2051,2
11/25/13,10.12,28,2052,2
11/25/13,10.45,58,2053,2
11/26/13,14,96,1070,0
11/26/13,10.97,32,2051,2
11/26/13,10.12,28,2052,2
11/26/13,10.45,64,2053,2
11/27/13,14,102,1070,0
11/27/13,10.97,36,2051,2
11/27/13,10.12,26,2052,2
11/27/13,10.45,60,2053,2
11/28/13,14,124,1070,0
11/28/13,10.97,46,2051,2
11/28/13,10.12,32,2052,2
11/28/13,10.45,72,2053,2
11/29/13,14,98,1070,0
11/29/13,10.97,36,2051,2
11/29/13,10.12,22,2052,2
11/29/13,10.45,58,2053,2
11/30/13,14,78,1070,0
11/30/13,10.97,32,2051,2
11/30/13,10.12,26,2052,2
11/30/13,10.45,46,2053,2
12/01/13,14,80,1070,0
12/01/13,10.97,34,2051,2
12/01/13,10.12,20,2052,2
12/01/13,10.45,52,2053,2
12/02/13,14,96,1070,0
12/02/13,10.97,40,2051,2
12/02/13,10.12,28,2052,2
12/02/13,10.45,60,2053,2
12/03/13,14,120,1070,0
12/03/13,10.97,46,2051,2
12/03/13,10.12,34,2052,2
12/03/13,10.45,66,2053,2
12/04/13,14,96,1070,0
12/04/13,10.97,32,2051,2
12/04/13,10.12,24,2052,2
12/04/13,10.45,60,2053,2
12/05/13,14,118,1070,0
12/05/13,10.97,38,2051,2
12/05/13,10.12,30,2052,2
12/05/13,10.45,74,2053,2
12/06/13,14,118,1070,0
12/06/13,10.97,42,2051,2
12/06/13,10.12,34,2052,2
12/06/13,10.45,74,2053,2
12/07/13,14,84,1070,0
12/07/13,10.97,32,2051,2
12/07/13,10.12,20,2052,2
12/07/13,10.45,46,2053,2
12/08/13,14,80,1070,0
12/08/13,10.97,26,2051,2
12/08/13,10.12,18,2052,2
12/08/13,10.45,52,2053,2
12/09/13,14,120,1070,0
12/09/13,10.97,40,2051,2
12/09/13,10.12,32,2052,2
12/09/13,10.45,72,2053,2
12/10/13,14,116,1070,0
12/10/13,10.97,40,2051,2
12/10/13,10.12,34,2052,2
12/10/13,10.45,74,2053,2
12/11/13,14,122,1070,0
12/11/13,10.97,46,2051,2
12/11/13,10.12,28,2052,2
12/11/13,10.45,70,2053,2
12/12/13,14,98,1070,0
12/12/13,10.97,40,2051,2
12/12/13,10.12,28,2052,2
12/12/13,10.45,64,2053,2
12/13/13,14,104,1070,0
12/13/13,10.97,38,2051,2
12/13/13,10.12,30,2052,2
12/13/13,10.45,56,2053,2
12/14/13,14,64,1070,0
12/14/13,10.97,24,2051,2
12/14/13,10.12,20,2052,2
12/14/13,10.45,40,2053,2
12/15/13,14,66,1070,0
12/15/13,10.97,22,2051,2
12/15/13,10.12,20,2052,2
12/15/13,10.45,44,2053,2
12/16/13,14,102,1070,0
12/16/13,10.97,32,2051,2
12/16/13,10.12,24,2052,2
12/16/13,10.45,64,2053,2
12/17/13,14,116,1070,0
12/17/13,10.97,40,2051,2
12/17/13,10.12,34,2052,2
12/17/13,10.45,72,2053,2
12/18/13,14,118,1070,0
12/18/13,10.97,42,2051,2
12/18/13,10.12,28,2052,2
12/18/13,10.45,70,2053,2
12/19/13,14,124,1070,0
12/19/13,10.97,44,2051,2
12/19/13,10.12,28,2052,2
12/19/13,10.45,74,2053,2
12/20/13,14,102,1070,0
12/20/13,10.97,40,2051,2
12/20/13,10.12,22,2052,2
12/20/13,10.45,62,2053,2
12/21/13,15.5,72,1070,0
12/21/13,13.27,22,2051,2
12/21/13,11.96,22,2052,2
12/21/13,12.37,38,2053,2
12/22/13,15.5,60,1070,0
12/22/13,13.27,26,2051,2
12/22/13,11.96,12,2052,2
12/22/13,12.37,38,2053,2
12/23/13,15.5,102,1070,0
12/23/13,13.27,36,2051,2
12/23/13,11.96,30,2052,2
12/23/13,12.37,58,2053,2
12/24/13,15.5,108,1070,0
12/24/13,13.27,30,2051,2
12/24/13,11.96,30,2052,2
12/24/13,12.37,54,2053,2
12/25/13,15.5,108,1070,0
12/25/13,13.27,36,2051,2
12/25/13,11.96,22,2052,2
12/25/13,12.37,52,2053,2
12/26/13,15.5,104,1070,0
12/26/13,13.27,36,2051,2
12/26/13,11.96,26,2052,2
12/26/13,12.37,60,2053,2
12/27/13,15.5,108,1070,0
12/27/13,13.27,36,2051,2
12/27/13,11.96,26,2052,2
12/27/13,12.37,58,2053,2
12/28/13,15.5,68,1070,0
12/28/13,13.27,20,2051,2
12/28/13,11.96,22,2052,2
12/28/13,12.37,44,2053,2
12/29/13,15.5,68,1070,0
12/29/13,13.27,26,2051,2
12/29/13,11.96,16,2052,2
12/29/13,12.37,44,2053,2
12/30/13,15.5,106,1070,0
12/30/13,13.27,34,2051,2
12/30/13,11.96,28,2052,2
12/30/13,12.37,56,2053,2
12/31/13,15.5,104,1070,0
12/31/13,13.27,32,2051,2
12/31/13,11.96,22,2052,2
12/31/13,12.37,58,2053,2
01/01/14,15.5,72,1070,0
01/01/14,13.27,22,2051,2
01/01/14,11.96,20,2052,2
01/01/14,12.37,44,2053,2
01/02/14,15.5,76,1070,0
01/02/14,13.27,22,2051,2
01/02/14,11.96,22,2052,2
01/02/14,12.37,40,2053,2
01/03/14,15.5,68,1070,0
01/03/14,13.27,26,2051,2
01/03/14,11.96,20,2052,2
01/03/14,12.37,42,2053,2
01/04/14,15.5,74,1070,0
01/04/14,13.27,22,2051,2
01/04/14,11.96,20,2052,2
01/04/14,12.37,42,2053,2
01/05/14,15.5,70,1070,0
01/05/14,13.27,26,2051,2
01/05/14,11.96,20,2052,2
01/05/14,12.37,42,2053,2
01/06/14,15.5,108,1070,0
01/06/14,13.27,30,2051,2
01/06/14,11.96,30,2052,2
01/06/14,12.37,60,2053,2
01/07/14,15.5,100,1070,0
01/07/14,13.27,38,2051,2
01/07/14,11.96,24,2052,2
01/07/14,12.37,52,2053,2
01/08/14,15.5,104,1070,0
01/08/14,13.27,38,2051,2
01/08/14,11.96,26,2052,2
01/08/14,12.37,60,2053,2
01/09/14,15.5,102,1070,0
01/09/14,13.27,38,2051,2
01/09/14,11.96,22,2052,2
01/09/14,12.37,52,2053,2
01/10/14,15.5,102,1070,0
01/10/14,13.27,38,2051,2
01/10/14,11.96,30,2052,2
01/10/14,12.37,54,2053,2
01/11/14,15.5,76,1070,0
01/11/14,13.27,28,2051,2
01/11/14,11.96,24,2052,2
01/11/14,12.37,42,2053,2
01/12/14,15.5,76,1070,0
01/12/14,13.27,22,2051,2
01/12/14,11.96,24,2052,2
01/12/14,12.37,40,2053,2
1/13/14,15.5,104,1070,0
1/13/14,13.27,38,2051,2
1/13/14,11.96,24,2052,2
1/13/14,12.37,60,2053,2
1/14/14,15.5,86,1070,0
1/14/14,13.27,24,2051,2
1/14/14,11.96,26,2052,2
1/14/14,12.37,52,2053,2
1/15/14,15.5,104,1070,0
1/15/14,13.27,36,2051,2
1/15/14,11.96,26,2052,2
1/15/14,12.37,54,2053,2
1/16/14,15.5,100,1070,0
1/16/14,13.27,38,2051,2
1/16/14,11.96,26,2052,2
1/16/14,12.37,56,2053,2
1/17/14,15.5,106,1070,0
1/17/14,13.27,36,2051,2
1/17/14,11.96,24,2052,2
1/17/14,12.37,54,2053,2
1/18/14,15.5,70,1070,0
1/18/14,13.27,24,2051,2
1/18/14,11.96,18,2052,2
1/18/14,12.37,40,2053,2
1/19/14,15.5,56,1070,0
1/19/14,13.27,26,2051,2
1/19/14,11.96,16,2052,2
1/19/14,12.37,34,2053,2
1/20/14,15.5,104,1070,0
1/20/14,13.27,38,2051,2
1/20/14,11.96,22,2052,2
1/20/14,12.37,56,2053,2
1/21/14,15.5,104,1070,0
1/21/14,13.27,32,2051,2
1/21/14,11.96,28,2052,2
1/21/14,12.37,60,2053,2
1/22/14,15.5,108,1070,0
1/22/14,13.27,36,2051,2
1/22/14,11.96,24,2052,2
1/22/14,12.37,60,2053,2
1/23/14,15.5,106,1070,0
1/23/14,13.27,32,2051,2
1/23/14,11.96,24,2052,2
1/23/14,12.37,54,2053,2
1/24/14,15.5,104,1070,0
1/24/14,13.27,30,2051,2
1/24/14,11.96,30,2052,2
1/24/14,12.37,60,2053,2
1/25/14,15.5,74,1070,0
1/25/14,13.27,28,2051,2
1/25/14,11.96,20,2052,2
1/25/14,12.37,42,2053,2
1/26/14,15.5,70,1070,0
1/26/14,13.27,24,2051,2
1/26/14,11.96,22,2052,2
1/26/14,12.37,38,2053,2
1/27/14,15.5,108,1070,0
1/27/14,13.27,36,2051,2
1/27/14,11.96,24,2052,2
1/27/14,12.37,58,2053,2
1/28/14,15.5,86,1070,0
1/28/14,13.27,30,2051,2
1/28/14,11.96,24,2052,2
1/28/14,12.37,44,2053,2
1/29/14,15.5,90,1070,0
1/29/14,13.27,28,2051,2
1/29/14,11.96,22,2052,2
1/29/14,12.37,46,2053,2
1/30/14,15.5,88,1070,0
1/30/14,13.27,28,2051,2
1/30/14,11.96,18,2052,2
1/30/14,12.37,50,2053,2
1/31/14,15.5,84,1070,0
1/31/14,13.27,30,2051,2
1/31/14,11.96,18,2052,2
1/31/14,12.37,50,2053,2
02/01/14,15.5,72,1070,0
02/01/14,13.27,26,2051,2
02/01/14,11.96,20,2052,2
02/01/14,12.37,36,2053,2
02/02/14,15.5,74,1070,0
02/02/14,13.27,24,2051,2
02/02/14,11.96,16,2052,2
02/02/14,12.37,44,2053,2
02/03/14,15.5,88,1070,0
02/03/14,13.27,30,2051,2
02/03/14,11.96,22,2052,2
02/03/14,12.37,44,2053,2
02/04/14,15.5,106,1070,0
02/04/14,13.27,34,2051,2
02/04/14,11.96,28,2052,2
02/04/14,12.37,56,2053,2
02/05/14,15.5,106,1070,0
02/05/14,13.27,36,2051,2
02/05/14,11.96,28,2052,2
02/05/14,12.37,54,2053,2
02/06/14,15.5,106,1070,0
02/06/14,13.27,38,2051,2
02/06/14,11.96,24,2052,2
02/06/14,12.37,54,2053,2
02/07/14,15.5,104,1070,0
02/07/14,13.27,30,2051,2
02/07/14,11.96,30,2052,2
02/07/14,12.37,60,2053,2
02/08/14,15.5,72,1070,0
02/08/14,13.27,26,2051,2
02/08/14,11.96,20,2052,2
02/08/14,12.37,44,2053,2
02/09/14,15.5,54,1070,0
02/09/14,13.27,14,2051,2
02/09/14,11.96,10,2052,2
02/09/14,12.37,28,2053,2
02/10/14,15.5,68,1070,0
02/10/14,13.27,26,2051,2
02/10/14,11.96,20,2052,2
02/10/14,12.37,42,2053,2
02/11/14,15.5,70,1070,0
02/11/14,13.27,20,2051,2
02/11/14,11.96,16,2052,2
02/11/14,12.37,44,2053,2
02/12/14,15.5,74,1070,0
02/12/14,13.27,22,2051,2
02/12/14,11.96,16,2052,2
02/12/14,12.37,40,2053,2
2/13/14,15.5,64,1070,0
2/13/14,13.27,26,2051,2
2/13/14,11.96,12,2052,2
2/13/14,12.37,38,2053,2
2/14/14,15.5,76,1070,0
2/14/14,13.27,24,2051,2
2/14/14,11.96,20,2052,2
2/14/14,12.37,38,2053,2
2/15/14,15.5,54,1070,0
2/15/14,13.27,20,2051,2
2/15/14,11.96,14,2052,2
2/15/14,12.37,32,2053,2
2/16/14,15.5,62,1070,0
2/16/14,13.27,24,2051,2
2/16/14,11.96,12,2052,2
2/16/14,12.37,32,2053,2
2/17/14,15.5,84,1070,0
2/17/14,13.27,28,2051,2
2/17/14,11.96,26,2052,2
2/17/14,12.37,48,2053,2
2/18/14,15.5,100,1070,0
2/18/14,13.27,34,2051,2
2/18/14,11.96,30,2052,2
2/18/14,12.37,56,2053,2
2/19/14,15.5,100,1070,0
2/19/14,13.27,30,2051,2
2/19/14,11.96,28,2052,2
2/19/14,12.37,56,2053,2
2/20/14,15.5,108,1070,0
2/20/14,13.27,36,2051,2
2/20/14,11.96,28,2052,2
2/20/14,12.37,60,2053,2
2/21/14,15.5,86,1070,0
2/21/14,13.27,28,2051,2
2/21/14,11.96,22,2052,2
2/21/14,12.37,44,2053,2
2/22/14,15.5,56,1070,0
2/22/14,13.27,22,2051,2
2/22/14,11.96,18,2052,2
2/22/14,12.37,34,2053,2
2/23/14,15.5,56,1070,0
2/23/14,13.27,26,2051,2
2/23/14,11.96,16,2052,2
2/23/14,12.37,34,2053,2
2/24/14,15.5,82,1070,0
2/24/14,13.27,26,2051,2
2/24/14,11.96,24,2052,2
2/24/14,12.37,44,2053,2
2/25/14,15.5,84,1070,0
2/25/14,13.27,26,2051,2
2/25/14,11.96,26,2052,2
2/25/14,12.37,44,2053,2
2/26/14,15.5,90,1070,0
2/26/14,13.27,24,2051,2
2/26/14,11.96,22,2052,2
2/26/14,12.37,50,2053,2
2/27/14,15.5,86,1070,0
2/27/14,13.27,26,2051,2
2/27/14,11.96,24,2052,2
2/27/14,12.37,52,2053,2
2/28/14,15.5,86,1070,0
2/28/14,13.27,26,2051,2
2/28/14,11.96,26,2052,2
2/28/14,12.37,52,2053,2
03/01/14,15.5,62,1070,0
03/01/14,13.27,26,2051,2
03/01/14,11.96,12,2052,2
03/01/14,12.37,36,2053,2
03/02/14,15.5,56,1070,0
03/02/14,13.27,26,2051,2
03/02/14,11.96,18,2052,2
03/02/14,12.37,32,2053,2
03/03/14,15.5,88,1070,0
03/03/14,13.27,32,2051,2
03/03/14,11.96,24,2052,2
03/03/14,12.37,46,2053,2
03/04/14,15.5,84,1070,0
03/04/14,13.27,28,2051,2
03/04/14,11.96,24,2052,2
03/04/14,12.37,44,2053,2
03/05/14,15.5,82,1070,0
03/05/14,13.27,28,2051,2
03/05/14,11.96,24,2052,2
03/05/14,12.37,52,2053,2
03/06/14,15.5,86,1070,0
03/06/14,13.27,24,2051,2
03/06/14,11.96,18,2052,2
03/06/14,12.37,46,2053,2
03/07/14,15.5,88,1070,0
03/07/14,13.27,24,2051,2
03/07/14,11.96,26,2052,2
03/07/14,12.37,52,2053,2
03/08/14,15.5,64,1070,0
03/08/14,13.27,24,2051,2
03/08/14,11.96,14,2052,2
03/08/14,12.37,30,2053,2
03/09/14,15.5,56,1070,0
03/09/14,13.27,22,2051,2
03/09/14,11.96,16,2052,2
03/09/14,12.37,32,2053,2
03/10/14,15.5,82,1070,0
03/10/14,13.27,32,2051,2
03/10/14,11.96,26,2052,2
03/10/14,12.37,48,2053,2
03/11/14,15.5,82,1070,0
03/11/14,13.27,24,2051,2
03/11/14,11.96,20,2052,2
03/11/14,12.37,48,2053,2
03/12/14,15.5,84,1070,0
03/12/14,13.27,24,2051,2
03/12/14,11.96,26,2052,2
03/12/14,12.37,48,2053,2
3/13/14,15.5,84,1070,0
3/13/14,13.27,28,2051,2
3/13/14,11.96,22,2052,2
3/13/14,12.37,50,2053,2
3/14/14,15.5,86,1070,0
3/14/14,13.27,30,2051,2
3/14/14,11.96,26,2052,2
3/14/14,12.37,46,2053,2
3/15/14,15.5,62,1070,0
3/15/14,13.27,22,2051,2
3/15/14,11.96,16,2052,2
3/15/14,12.37,34,2053,2
3/16/14,15.5,58,1070,0
3/16/14,13.27,26,2051,2
3/16/14,11.96,12,2052,2
3/16/14,12.37,38,2053,2
3/17/14,15.5,88,1070,0
3/17/14,13.27,30,2051,2
3/17/14,11.96,22,2052,2
3/17/14,12.37,50,2053,2
3/18/14,15.5,84,1070,0
3/18/14,13.27,32,2051,2
3/18/14,11.96,18,2052,2
3/18/14,12.37,52,2053,2
3/19/14,15.5,84,1070,0
3/19/14,13.27,26,2051,2
3/19/14,11.96,20,2052,2
3/19/14,12.37,52,2053,2
3/20/14,15.5,90,1070,0
3/20/14,13.27,28,2051,2
3/20/14,11.96,18,2052,2
3/20/14,12.37,52,2053,2
3/21/14,15.5,90,1070,0
3/21/14,13.27,30,2051,2
3/21/14,11.96,18,2052,2
3/21/14,12.37,52,2053,2
3/22/14,15.5,60,1070,0
3/22/14,13.27,24,2051,2
3/22/14,11.96,20,2052,2
3/22/14,12.37,30,2053,2
3/23/14,15.5,58,1070,0
3/23/14,13.27,22,2051,2
3/23/14,11.96,14,2052,2
3/23/14,12.37,30,2053,2
3/24/14,15.5,88,1070,0
3/24/14,13.27,32,2051,2
3/24/14,11.96,26,2052,2
3/24/14,12.37,52,2053,2
3/25/14,15.5,84,1070,0
3/25/14,13.27,30,2051,2
3/25/14,11.96,20,2052,2
3/25/14,12.37,44,2053,2
3/26/14,15.5,90,1070,0
3/26/14,13.27,26,2051,2
3/26/14,11.96,24,2052,2
3/26/14,12.37,50,2053,2
3/27/14,15.5,88,1070,0
3/27/14,13.27,26,2051,2
3/27/14,11.96,18,2052,2
3/27/14,12.37,52,2053,2
3/28/14,15.5,82,1070,0
3/28/14,13.27,28,2051,2
3/28/14,11.96,24,2052,2
3/28/14,12.37,44,2053,2
3/29/14,15.5,56,1070,0
3/29/14,13.27,22,2051,2
3/29/14,11.96,16,2052,2
3/29/14,12.37,34,2053,2
3/30/14,15.5,56,1070,0
3/30/14,13.27,20,2051,2
3/30/14,11.96,20,2052,2
3/30/14,12.37,34,2053,2
3/31/14,15.5,88,1070,0
3/31/14,13.27,30,2051,2
3/31/14,11.96,26,2052,2
3/31/14,12.37,50,2053,2
04/01/14,15.5,84,1070,0
04/01/14,13.27,24,2051,2
04/01/14,11.96,20,2052,2
04/01/14,12.37,44,2053,2
04/02/14,15.5,84,1070,0
04/02/14,13.27,32,2051,2
04/02/14,11.96,24,2052,2
04/02/14,12.37,48,2053,2
04/03/14,15.5,90,1070,0
04/03/14,13.27,24,2051,2
04/03/14,11.96,22,2052,2
04/03/14,12.37,44,2053,2
04/04/14,15.5,62,1070,0
04/04/14,13.27,24,2051,2
04/04/14,11.96,16,2052,2
04/04/14,12.37,38,2053,2
04/05/14,15.5,42,1070,0
04/05/14,13.27,20,2051,2
04/05/14,11.96,16,2052,2
04/05/14,12.37,22,2053,2
04/06/14,15.5,38,1070,0
04/06/14,13.27,16,2051,2
04/06/14,11.96,14,2052,2
04/06/14,12.37,24,2053,2
04/07/14,15.5,90,1070,0
04/07/14,13.27,30,2051,2
04/07/14,11.96,22,2052,2
04/07/14,12.37,46,2053,2
04/08/14,15.5,84,1070,0
04/08/14,13.27,32,2051,2
04/08/14,11.96,18,2052,2
